2026-01-10 15:41:49,970 - preprocess.py:71 - log - INFO - Start training
2026-01-10 15:41:49,971 - preprocess.py:73 - log - INFO - GPU VRAM usage: 0.83 GB
2026-01-10 15:50:38,921 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 99, Sampled_Noeds: 366, Training loss: 3.2438, Time: 4.78s
2026-01-10 15:55:30,190 - preprocess.py:140 - log - INFO - Validation Accuracy: 0.13746468722820282
2026-01-10 15:55:30,218 - preprocess.py:150 - log - INFO - New best model saved with accuracy: 0.13746468722820282
2026-01-10 15:55:30,218 - preprocess.py:153 - log - INFO - Training loss: 0.20719248577952384
2026-01-10 15:55:34,428 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 1, Sampled_Noeds: 321, Training loss: 3.2272, Time: 4.20s
2026-01-10 15:55:38,507 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 2, Sampled_Noeds: 310, Training loss: 3.2863, Time: 4.08s
2026-01-10 15:55:44,508 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 3, Sampled_Noeds: 457, Training loss: 3.2364, Time: 6.00s
2026-01-10 15:55:50,173 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 4, Sampled_Noeds: 436, Training loss: 3.2640, Time: 5.66s
2026-01-10 15:55:55,263 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 5, Sampled_Noeds: 392, Training loss: 3.2138, Time: 5.09s
2026-01-10 15:56:00,212 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 6, Sampled_Noeds: 382, Training loss: 3.1989, Time: 4.95s
2026-01-10 15:56:04,134 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 7, Sampled_Noeds: 301, Training loss: 3.1226, Time: 3.92s
2026-01-10 15:56:08,078 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 8, Sampled_Noeds: 301, Training loss: 3.1819, Time: 3.94s
2026-01-10 15:56:11,414 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 9, Sampled_Noeds: 256, Training loss: 3.2429, Time: 3.33s
2026-01-10 15:56:17,269 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 10, Sampled_Noeds: 449, Training loss: 3.1406, Time: 5.85s
2026-01-10 15:56:20,933 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 11, Sampled_Noeds: 281, Training loss: 3.1484, Time: 3.66s
2026-01-10 15:56:26,087 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 12, Sampled_Noeds: 394, Training loss: 3.1288, Time: 5.15s
2026-01-10 15:56:28,968 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 13, Sampled_Noeds: 221, Training loss: 3.2010, Time: 2.88s
2026-01-10 15:56:31,739 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 14, Sampled_Noeds: 214, Training loss: 3.2164, Time: 2.77s
2026-01-10 15:56:38,640 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 15, Sampled_Noeds: 530, Training loss: 3.1940, Time: 6.90s
2026-01-10 15:56:43,172 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 16, Sampled_Noeds: 348, Training loss: 3.2481, Time: 4.53s
2026-01-10 15:56:47,540 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 17, Sampled_Noeds: 336, Training loss: 3.2988, Time: 4.37s
2026-01-10 15:56:53,088 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 18, Sampled_Noeds: 427, Training loss: 3.0535, Time: 5.55s
2026-01-10 15:56:56,542 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 19, Sampled_Noeds: 265, Training loss: 3.1919, Time: 3.45s
2026-01-10 15:57:02,598 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 20, Sampled_Noeds: 466, Training loss: 3.0853, Time: 6.05s
2026-01-10 15:57:05,664 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 21, Sampled_Noeds: 236, Training loss: 3.2849, Time: 3.06s
2026-01-10 15:57:10,554 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 22, Sampled_Noeds: 376, Training loss: 3.0662, Time: 4.89s
2026-01-10 15:57:16,820 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 23, Sampled_Noeds: 481, Training loss: 3.0756, Time: 6.26s
2026-01-10 15:57:20,760 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 24, Sampled_Noeds: 304, Training loss: 3.2099, Time: 3.94s
2026-01-10 15:57:27,462 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 25, Sampled_Noeds: 515, Training loss: 3.0592, Time: 6.70s
2026-01-10 15:57:29,916 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 26, Sampled_Noeds: 190, Training loss: 3.0712, Time: 2.45s
2026-01-10 15:57:34,524 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 27, Sampled_Noeds: 355, Training loss: 3.0405, Time: 4.61s
2026-01-10 15:57:40,402 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 28, Sampled_Noeds: 453, Training loss: 3.0547, Time: 5.88s
